value_ozone,value_co,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Avg Air Temp (F),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),season,AQI
0.021542122,0.460597909,0.108181818,0.0,313.9090909,5.409090909,55.64545455,39.45454545,28.07272727,5.363636364,128.7363636,50.82727273,0,20.0
0.016115434,0.455769686,0.089090909,0.000909091,281.9090909,5.527272727,54.51818182,40.36363636,28.99090909,3.372727273,80.67272727,50.61818182,0,15.0
0.016119632,0.457032746,0.075454545,0.001818182,273.2727273,8.227272727,50.67272727,64.27272727,38.7,4.581818182,109.8545455,50.65454545,0,15.0
0.019397531,0.380652313,0.069090909,0.0,258.1818182,8.072727273,49.27272727,66.63636364,38.38181818,4.627272727,111.1636364,50.59090909,0,18.0
0.014378827,0.518415548,0.073636364,0.002727273,304.5454545,7.418181818,49.04545455,62.81818182,36.28181818,3.072727273,73.53636364,50.16363636,0,13.0
0.016150161,0.550983972,0.079090909,0.000909091,285.1818182,8.2,49.74545455,67.0,38.72727273,4.690909091,112.3727273,50.03636364,0,15.0
0.020560299,0.437132056,0.074545455,0.004545455,305.6363636,8.227272727,49.0,68.36363636,38.79090909,3.472727273,83.32727273,50.15454545,0,19.0
0.019344411,0.486259717,0.074545455,0.0,294.0909091,8.509090909,49.90909091,68.81818182,39.84545455,3.6,86.6,50.28181818,0,18.0
0.016756287,0.572169338,0.076363636,0.002727273,301.3636364,8.809090909,49.7,72.18181818,40.8,3.927272727,94.17272727,50.22727273,0,16.0
0.014893417,0.654386879,0.068181818,0.001818182,298.4545455,8.4,48.45454545,71.36363636,39.51818182,2.663636364,63.91818182,50.2,0,14.0
0.020169486,0.402346643,0.103636364,0.000909091,301.8181818,5.936363636,51.7,46.54545455,30.54545455,4.909090909,117.6727273,50.16363636,0,19.0
0.018655821,0.431127178,0.083636364,0.0,218.9090909,6.245454545,55.49090909,42.81818182,31.25454545,3.854545455,92.68181818,50.00909091,0,17.0
0.013928358,0.549020906,0.045454545,0.0,140.0,9.390909091,54.73636364,63.18181818,42.26363636,2.7,64.46363636,50.84545455,0,13.0
0.015535152,0.533454682,0.095454545,0.0,335.9090909,9.145454545,56.26363636,60.18181818,41.88181818,3.672727273,88.17272727,52.47272727,0,14.0
0.013821922,0.583566312,0.094545455,0.000909091,309.0,9.372727273,57.76363636,56.0,41.03,3.9,93.53636364,52.82727273,0,13.0
0.016126567,0.522670418,0.087272727,0.0,314.5454545,9.590909091,55.98181818,63.18181818,42.67272727,3.127272727,75.24545455,53.09090909,0,15.0
0.024515821,0.36653119,0.058181818,0.008181818,213.5454545,11.09090909,54.16363636,77.5,46.65,4.154545455,99.86363636,53.57272727,0,23.0
0.022725672,0.463239871,0.100909091,0.0,321.5454545,8.809090909,57.0,56.18181818,40.66363636,4.418181818,105.6,53.60909091,0,21.0
0.023176825,0.43524898,0.111818182,0.0,348.9090909,6.954545455,57.97272727,43.54545455,34.18181818,5.081818182,121.6454545,53.56363636,0,21.0
0.026715605,0.393663406,0.131818182,0.005454545,349.1818182,5.545454545,57.27272727,35.81818182,28.97272727,6.309090909,151.4545455,53.26363636,0,25.0
0.020303916,0.495156908,0.11,0.0,314.3636364,5.154545455,56.65454545,34.63636364,26.85454545,3.927272727,93.88181818,52.81818182,0,19.0
0.018343939,0.603808497,0.124545455,0.003636364,352.6363636,6.709090909,59.72727273,40.45454545,33.8,4.263636364,102.4272727,53.1,0,17.0
0.021922455,0.520654341,0.118181818,0.0,372.6363636,7.172727273,61.9,40.09090909,35.46363636,3.681818182,88.23636364,53.68181818,0,20.0
0.026998507,0.435397428,0.114545455,0.001818182,351.2727273,8.781818182,56.7,56.0,40.70909091,5.881818182,141.3909091,54.09090909,0,25.0
0.03687403,0.214430868,0.12,0.0,362.0,3.609090909,48.40909091,31.36363636,18.74545455,7.372727273,177.0727273,53.28181818,0,34.0
0.028815528,0.334375748,0.124545455,0.0,387.5454545,1.890909091,45.20909091,18.54545455,3.363636364,6.518181818,156.5,51.06363636,0,27.0
0.019105919,0.477172391,0.091818182,0.000909091,361.0909091,3.736363636,46.03636364,35.36363636,19.50909091,2.972727273,71.16363636,49.88181818,0,18.0
0.018353433,0.540454984,0.096363636,0.0,377.8181818,6.781818182,50.49090909,53.90909091,34.2,2.872727273,68.78181818,50.49090909,0,17.0
0.018793134,0.651285209,0.097272727,0.000909091,386.6363636,8.372727273,53.36363636,60.18181818,39.60909091,2.709090909,65.04545455,51.42727273,0,17.0
0.025886405,0.568223794,0.112727273,0.0,379.0,9.127272727,55.12727273,62.36363636,41.8,4.236363636,101.7727273,52.20909091,0,24.0
0.029847588,0.296148232,0.158181818,0.001818182,353.0,5.3,58.47272727,32.0,26.75454545,8.036363636,192.9363636,52.76363636,0,28.0
0.02634472,0.374085185,0.144545455,0.0,411.1818182,4.654545455,55.56363636,31.0,23.74545455,5.690909091,136.8181818,52.36363636,0,24.0
0.022561702,0.437257692,0.106363636,0.001818182,396.6363636,7.272727273,51.41818182,55.90909091,35.83636364,3.527272727,84.79090909,51.95454545,0,21.0
0.022425246,0.490500654,0.105454545,0.000909091,396.4545455,8.063636364,52.59090909,59.18181818,38.60909091,2.854545455,68.25454545,52.24545455,0,21.0
0.023881724,0.54515098,0.106363636,0.0,402.0,8.081818182,52.99090909,58.90909091,38.70909091,3.045454545,73.51818182,52.7,0,22.0
0.026634084,0.525712219,0.111818182,0.000909091,399.0909091,8.7,54.5,60.09090909,40.53636364,3.4,81.68181818,53.0,0,25.0
0.030401791,0.463879421,0.128181818,0.0,404.0,9.409090909,56.75,58.1,41.22,4.436363636,106.4545455,53.65454545,0,28.0
0.028053731,0.4943,0.121818182,0.0,406.6363636,9.681818182,57.70909091,60.4,42.54,3.863636364,92.76363636,54.3,0,26.0
0.026631627,0.429049026,0.104545455,0.000909091,382.7272727,10.10909091,55.89090909,65.63636364,43.99090909,2.827272727,67.84545455,54.58181818,0,25.0
0.029751682,0.372444408,0.112727273,0.001818182,417.0909091,10.54545455,56.89090909,65.63636364,45.02727273,3.0,72.09090909,55.14545455,0,28.0
0.024231138,0.505281613,0.126363636,0.001818182,435.2727273,7.863636364,58.51818182,46.63636364,37.37272727,3.054545455,73.32727273,55.11818182,0,22.0
0.031317391,0.41966443,0.122727273,0.0,350.1818182,8.609090909,60.74545455,47.45454545,39.91818182,3.781818182,90.77272727,55.2,0,29.0
0.028407463,0.284534727,0.113636364,0.0,399.2727273,11.5,56.70909091,72.7,46.95,3.672727273,88.16363636,55.79090909,0,26.0
0.021569817,0.441934539,0.135454545,0.0,446.5454545,9.963636364,58.03636364,60.6,42.84,3.681818182,88.13636364,55.82727273,0,20.0
0.02181,0.519104392,0.172727273,0.000909091,465.9090909,6.327272727,61.45454545,35.09090909,30.88181818,5.281818182,126.6636364,55.88181818,0,20.0
0.023806269,0.435857556,0.172727273,0.0,468.1818182,4.572727273,60.94545455,25.81818182,23.62727273,4.9,117.4454545,55.40909091,0,22.0
0.02084085,0.467635621,0.144545455,0.0,347.6363636,5.618181818,63.18181818,30.09090909,28.65454545,3.945454545,94.71818182,55.11818182,0,19.0
0.023524759,0.388981967,0.148181818,0.0,411.3636364,6.436363636,65.99090909,28.0,30.18,3.154545455,75.74545455,55.83636364,0,22.0
0.030768489,0.312999678,0.141818182,0.0,415.0909091,9.727272727,60.39090909,54.1,42.33,4.827272727,115.8181818,56.32727273,0,28.0
0.03251324,0.257007074,0.162727273,0.0,450.7272727,5.836363636,56.11818182,38.45454545,30.41818182,6.781818182,162.8272727,55.27272727,1,30.0
0.028755449,0.333538111,0.17,0.0,492.1818182,5.7,61.41818182,31.45454545,29.44545455,4.709090909,113.1636364,54.81818182,1,27.0
0.022205538,0.380226246,0.138181818,0.0,473.4545455,10.3,59.10909091,60.81818182,44.76363636,3.127272727,75.31818182,55.59090909,1,21.0
0.027141194,0.397226688,0.142727273,0.0,465.4545455,10.92727273,61.44545455,59.09090909,46.44545455,2.863636364,68.9,56.49090909,1,25.0
0.026229755,0.375907717,0.139090909,0.004545455,451.5454545,11.35454545,59.20909091,66.18181818,47.40909091,3.827272727,91.34545455,57.32727273,1,24.0
0.035702572,0.172333119,0.11,0.0,354.1818182,10.76363636,55.32727273,70.6,45.45,5.690909091,136.7181818,57.58181818,1,33.0
0.027581029,0.217863023,0.125454545,0.006363636,445.0,9.445454545,53.20909091,67.90909091,42.78181818,4.409090909,105.9727273,56.9,1,26.0
0.026125309,0.302567808,0.13,0.003636364,463.5454545,7.518181818,49.12727273,62.54545455,36.8,4.136363636,98.86363636,53.84545455,1,24.0
0.030369254,0.233545981,0.126363636,0.0,453.8181818,10.81818182,54.90909091,72.5,46.05,3.227272727,77.49090909,55.30909091,1,28.0
0.028695092,0.225043377,0.12,0.005454545,415.8181818,10.77272727,53.79090909,75.6,45.9,5.181818182,124.4636364,56.19090909,1,27.0
0.035778679,0.180839482,0.121818182,0.001818182,413.1818182,9.509090909,52.66363636,70.0,43.12727273,5.318181818,127.3454545,56.17272727,1,33.0
0.032701201,0.229318447,0.170909091,0.001818182,587.6363636,7.027272727,50.63636364,55.72727273,35.33636364,4.945454545,118.6636364,54.8,1,30.0
0.034141493,0.229155305,0.147272727,0.0,512.2727273,9.081818182,52.98181818,64.9,40.83,3.7,88.69090909,54.94545455,1,32.0
0.033358806,0.232467203,0.152727273,0.000909091,500.7272727,10.24545455,54.40909091,69.8,44.3,4.736363636,114.0,55.52727273,1,31.0
0.029884179,0.265117685,0.173636364,0.002727273,593.3636364,10.1,57.1,63.18181818,44.51818182,3.327272727,79.84545455,56.00909091,1,28.0
0.029606769,0.344871987,0.160909091,0.001818182,463.4545455,11.03636364,62.12727273,56.7,45.76,3.427272727,82.36363636,57.08181818,1,27.0
0.033959697,0.245461438,0.181818182,0.000909091,584.8181818,12.65454545,61.58181818,66.9,49.33,4.727272727,113.5363636,58.18181818,1,31.0
0.037893433,0.179601929,0.162727273,0.003636364,503.4545455,10.69090909,58.6,62.63636364,45.60909091,4.690909091,112.8363636,58.81818182,1,35.0
0.034961078,0.228072258,0.181818182,0.001818182,588.6363636,9.618181818,56.94545455,60.45454545,42.90909091,4.309090909,103.5636364,58.38181818,1,32.0
0.036455821,0.199733762,0.137272727,0.0,438.3636364,11.28181818,56.87272727,71.18181818,47.64545455,5.036363636,120.6454545,58.22727273,1,34.0
0.030335224,0.241185017,0.179090909,0.000909091,587.3636364,12.2,58.18181818,72.8,48.7,4.3,103.0454545,56.02727273,1,28.0
0.027557229,0.280367857,0.215454545,0.0,638.4545455,9.690909091,60.48181818,54.0,42.80909091,4.4,105.6181818,57.98181818,1,26.0
0.035323423,0.285568285,0.222727273,0.0,652.1818182,9.209090909,64.57272727,41.9,40.22,3.918181818,94.40909091,58.56363636,1,33.0
0.034971642,0.239574277,0.210909091,0.001818182,641.7272727,11.46363636,61.90909091,60.8,46.93,4.554545455,109.7909091,59.33636364,1,32.0
0.032142687,0.180211513,0.137272727,0.0,428.4545455,11.81818182,58.01818182,71.63636364,48.80909091,4.236363636,101.5090909,59.69090909,1,30.0
0.03315988,0.169457807,0.113636364,0.000909091,342.7272727,12.29090909,57.80909091,74.6,49.36,4.418181818,105.8545455,59.59090909,1,31.0
0.035632836,0.16108135,0.152727273,0.0,471.9090909,12.31818182,58.77272727,71.66666667,48.6,4.445454545,106.7181818,59.52727273,1,33.0
0.031576119,0.186183923,0.138181818,0.000909091,416.0,13.2,59.12727273,75.88888889,50.27777778,4.427272727,106.5454545,59.84545455,1,29.0
0.031732239,0.201445338,0.211818182,0.000909091,639.3636364,12.28181818,61.84545455,64.2,48.91,5.036363636,120.4727273,60.22727273,1,29.0
0.033737651,0.274324351,0.235454545,0.0,651.3636364,12.12727273,68.43636364,49.5,47.84,4.390909091,104.8545455,60.97272727,1,31.0
0.038258735,0.256454045,0.254545455,0.0,651.1818182,12.99090909,72.90909091,45.11111111,49.12222222,5.5,131.8,62.31818182,1,35.0
0.046814328,0.268785852,0.237272727,0.0,661.5454545,14.47272727,74.01818182,50.11111111,52.71111111,3.563636364,85.79090909,64.65454545,1,43.0
0.03699019,0.244514041,0.235454545,0.000909091,661.0,14.37272727,70.6,58.4,53.25,4.236363636,101.8181818,65.99090909,1,34.0
0.035883893,0.266069643,0.221818182,0.0,653.2727273,15.17272727,70.65454545,60.90909091,55.5,3.254545455,78.22727273,66.52727273,1,33.0
0.034917419,0.253056294,0.191818182,0.000909091,550.9090909,15.80909091,68.40909091,68.36363636,56.62727273,3.645454545,87.58181818,67.38181818,1,32.0
0.037060927,0.237496466,0.230909091,0.0,607.9090909,14.22727273,68.97272727,60.81818182,53.35454545,5.381818182,129.0636364,67.72727273,1,34.0
0.03939772,0.214316254,0.250909091,0.003636364,658.0909091,11.44545455,67.67272727,50.72727273,45.85454545,6.072727273,145.7,67.50909091,1,36.0
0.035285852,0.208513937,0.246363636,0.0,676.0,11.56363636,66.96363636,52.63636364,47.17272727,5.381818182,129.3363636,67.2,1,33.0
0.02981672,0.193636585,0.235454545,0.005454545,664.8181818,12.85454545,66.2,59.27272727,50.87272727,5.281818182,126.9636364,67.20909091,1,28.0
0.037547267,0.243923574,0.245454545,0.0,684.4545455,10.88181818,68.48181818,47.0,45.52727273,4.163636364,99.85454545,67.17272727,1,35.0
0.040253443,0.295504215,0.251818182,0.0,692.4545455,10.24545455,72.13636364,38.45454545,44.43636364,3.481818182,83.58181818,67.37272727,1,37.0
0.04592899,0.31125019,0.272727273,0.003636364,681.8181818,9.818181818,74.00909091,34.90909091,43.16363636,4.245454545,101.6727273,67.95454545,1,43.0
0.050556818,0.318325704,0.249090909,0.0,666.1818182,10.78181818,73.64545455,38.90909091,45.78181818,3.663636364,87.48181818,68.40909091,1,47.0
0.044344688,0.298358446,0.246363636,0.0,689.8181818,12.69090909,70.88181818,50.36363636,50.17272727,3.981818182,95.28181818,68.86363636,1,41.0
0.045189851,0.243302572,0.235454545,0.0,656.1818182,13.53636364,69.5,57.54545455,51.42727273,4.181818182,100.6636364,69.11818182,1,42.0
0.045414469,0.208471383,0.209090909,0.000909091,586.1818182,13.65454545,66.6,63.36363636,51.7,4.754545455,114.3363636,69.28181818,1,42.0
0.044285531,0.19101672,0.230909091,0.0,657.3636364,12.47272727,64.1,61.54545455,49.9,5.536363636,133.1636364,68.94545455,1,41.0
0.031327331,0.186362752,0.188181818,0.0,540.0909091,12.16363636,60.33636364,67.81818182,49.52727273,6.327272727,151.5818182,67.86363636,1,29.0
0.032934385,0.183549488,0.223636364,0.0,657.8181818,11.09090909,61.44545455,59.54545455,46.98181818,5.281818182,126.7,67.09090909,1,30.0
0.028735294,0.190365172,0.243636364,0.0,674.4545455,11.71818182,64.29090909,57.0,48.27272727,6.445454545,154.3636364,66.94545455,1,27.0
0.034018072,0.187635714,0.240909091,0.005454545,688.0909091,12.6,67.14545455,55.90909091,50.28181818,5.245454545,125.8181818,67.3,1,31.0
0.039136013,0.232444695,0.238181818,0.0,666.8181818,13.45454545,69.31818182,55.72727273,52.21818182,4.0,95.66363636,67.98181818,1,36.0
0.033692283,0.169210932,0.238181818,0.0,666.7272727,13.94545455,67.54545455,61.36363636,53.08181818,5.263636364,126.3454545,68.62727273,1,31.0
0.032063091,0.157694737,0.213636364,0.0,660.4545455,10.32727273,59.20909091,59.72727273,45.11818182,5.236363636,125.7727273,67.00909091,1,30.0
0.031529545,0.181624242,0.232727273,0.000909091,713.3636364,11.0,62.63636364,56.81818182,46.49090909,4.181818182,100.5272727,66.44545455,1,29.0
0.036392,0.238251,0.247272727,0.0,720.0909091,10.80909091,67.95454545,46.90909091,46.10909091,3.681818182,88.72727273,67.0,1,34.0
0.037379538,0.176966997,0.243636364,0.0,701.6363636,12.9,65.93636364,59.90909091,50.95454545,5.445454545,130.5727273,67.61818182,1,35.0
0.043471704,0.157647588,0.23,0.0,696.4545455,12.34545455,65.54545455,58.09090909,49.70909091,4.136363636,99.2,67.99090909,1,40.0
0.039660772,0.215353698,0.237272727,0.000909091,709.9090909,12.76363636,67.54545455,56.72727273,50.44545455,3.454545455,82.62727273,68.25454545,1,37.0
0.039528939,0.231443408,0.237272727,0.0,673.0909091,13.06363636,71.81818182,51.09090909,51.10909091,3.5,84.02727273,68.81818182,1,37.0
0.036305763,0.251390169,0.245454545,0.0,663.7272727,13.66363636,74.10909091,50.36363636,52.4,3.618181818,86.80909091,69.70909091,1,34.0
0.036878683,0.235431699,0.238181818,0.0,649.4545455,15.21818182,73.92727273,56.54545455,55.64545455,3.972727273,95.35454545,70.43636364,1,34.0
0.033746988,0.196393831,0.232727273,0.0,637.9090909,15.75454545,72.16363636,61.90909091,56.67272727,4.436363636,105.8727273,71.10909091,1,31.0
0.024617188,0.165724199,0.166363636,0.0,446.0,15.65454545,67.29090909,70.90909091,56.49090909,5.018181818,120.5090909,71.05454545,1,23.0
0.025784776,0.13261635,0.204545455,0.0,566.1818182,13.3,64.62727273,63.81818182,51.89090909,5.727272727,137.4363636,70.54545455,1,24.0
0.029731045,0.156238783,0.218181818,0.001818182,621.7272727,13.49090909,66.83636364,60.81818182,52.23636364,3.836363636,91.92727273,70.18181818,1,28.0
0.031183434,0.204470385,0.225454545,0.0,592.6363636,12.86363636,72.12727273,48.45454545,51.03636364,3.790909091,91.32727273,70.52727273,2,29.0
0.031864706,0.217327306,0.203636364,0.0,516.0909091,13.64545455,72.38181818,51.63636364,52.54545455,3.436363636,82.52727273,70.88181818,2,30.0
0.038773353,0.227765385,0.26,0.0,672.6363636,13.42727273,78.27272727,42.72727273,51.74545455,3.818181818,91.83636364,71.5,2,36.0
0.040148348,0.172315282,0.233636364,0.0,629.2727273,15.56363636,72.04545455,60.81818182,56.11818182,4.927272727,118.3727273,72.38181818,2,37.0
0.02936821,0.13347541,0.11,0.003636364,271.0909091,14.74545455,64.23636364,72.0,54.87272727,6.209090909,148.9,71.57272727,2,27.0
0.029985672,0.135398392,0.175454545,0.005454545,484.5454545,13.91818182,63.68181818,69.18181818,53.29090909,6.527272727,156.7,70.05454545,2,28.0
0.033739104,0.159119614,0.254545455,0.0,690.1818182,9.672727273,64.14545455,46.81818182,42.66363636,7.009090909,168.4,69.26363636,2,31.0
0.039425301,0.180645631,0.281818182,0.0,725.1818182,5.763636364,68.49,28.4,31.5,6.345454545,152.2454545,68.41818182,2,37.0
0.037741994,0.226938188,0.264545455,0.0,737.6363636,5.627272727,74.06,24.4,31.96,4.390909091,105.1636364,68.6,2,35.0
0.047058514,0.289031229,0.266363636,0.000909091,743.3636364,7.3,77.85,23.5,35.63333333,3.781818182,90.7,69.76363636,2,44.0
0.041860961,0.263875081,0.285454545,0.002727273,736.4545455,9.727272727,75.57272727,33.81818182,42.57272727,4.336363636,104.2272727,70.81818182,2,39.0
0.033625373,0.164284887,0.258181818,0.0,711.9090909,11.82727273,66.95454545,52.90909091,48.44545455,5.690909091,136.6363636,70.63636364,2,31.0
0.036042687,0.17113537,0.247272727,0.007272727,715.8181818,12.39090909,68.73636364,52.54545455,49.87272727,4.009090909,96.02727273,70.50909091,2,33.0
0.031934925,0.182753376,0.252727273,0.0,704.4545455,14.24545455,70.08181818,58.0,53.83636364,4.536363636,108.9090909,71.13636364,2,30.0
0.034612538,0.150737954,0.213636364,0.0,583.4545455,15.5,68.10909091,67.0,56.25454545,5.472727273,131.6818182,71.53636364,2,32.0
0.036497264,0.145368852,0.220909091,0.006363636,622.5454545,14.88181818,68.47272727,63.45454545,55.04545455,4.463636364,106.8545455,71.50909091,2,34.0
0.034093769,0.165870134,0.185454545,0.0,530.1818182,14.89090909,67.13636364,67.27272727,55.05454545,3.972727273,95.43636364,71.43636364,2,32.0
0.03970423,0.168259076,0.218181818,0.006363636,615.8181818,14.8,68.99090909,63.0,54.93636364,4.145454545,99.22727273,71.53636364,2,37.0
0.039499403,0.160919293,0.196363636,0.0,535.9090909,14.99090909,69.1,64.81818182,55.14545455,3.954545455,94.80909091,71.98181818,2,37.0
0.044814627,0.168051768,0.23,0.006363636,642.0,15.25454545,71.11818182,61.0,55.51818182,4.263636364,101.7454545,72.53636364,2,41.0
0.043318806,0.200995177,0.237272727,0.0,652.9090909,16.25454545,72.75454545,61.18181818,57.47272727,3.818181818,91.47272727,72.89090909,2,40.0
0.039038602,0.201275738,0.242727273,0.0,646.7272727,16.44545455,73.49090909,61.18181818,57.8,4.081818182,98.10909091,73.3,2,36.0
0.040339385,0.189026452,0.24,0.004545455,631.3636364,16.42727273,73.23636364,61.45454545,57.8,4.472727273,107.5272727,73.59090909,2,37.0
0.037625,0.172643934,0.236363636,0.0,611.1818182,15.25454545,72.63636364,58.81818182,55.25454545,5.127272727,123.0818182,73.60909091,2,35.0
0.035526748,0.189496066,0.243636364,0.008181818,659.2727273,15.49090909,73.60909091,57.0,56.10909091,3.881818182,93.32727273,73.41818182,2,33.0
0.035646269,0.175810611,0.256363636,0.0,666.7272727,15.84545455,73.02727273,59.36363636,56.83636364,5.163636364,123.8272727,74.07272727,2,33.0
0.029583284,0.113048553,0.163636364,0.007272727,422.1818182,15.86363636,66.62727273,71.36363636,56.87272727,6.7,160.9727273,73.61818182,2,27.0
0.031433435,0.116068525,0.223636364,0.001818182,632.1818182,14.03636364,66.84545455,62.54545455,53.45454545,5.063636364,121.7636364,72.47272727,2,29.0
0.030662812,0.157779672,0.242727273,0.0,694.7272727,13.90909091,68.95454545,58.81818182,52.9,3.809090909,91.77272727,72.28181818,2,28.0
0.035852215,0.155454667,0.211818182,0.007272727,572.6363636,14.22727273,68.62727273,61.54545455,53.34545455,4.590909091,110.2363636,72.35454545,2,33.0
0.039919614,0.15642926,0.240909091,0.0,669.2727273,13.94545455,70.29090909,56.18181818,53.01818182,4.318181818,103.5,72.29090909,2,37.0
0.03768746,0.214736656,0.274545455,0.005454545,738.0,11.97272727,73.84545455,43.54545455,48.3,3.909090909,93.74545455,72.23636364,2,35.0
0.03366209,0.220336334,0.283636364,0.0,720.1818182,11.93636364,76.18181818,40.45454545,48.36363636,4.3,103.0363636,72.69090909,2,31.0
0.038674925,0.246485209,0.282727273,0.006363636,726.1818182,12.21818182,77.40909091,39.27272727,49.2,3.845454545,91.93636364,73.32727273,2,36.0
0.040048955,0.251949196,0.288181818,0.0,723.9090909,12.48181818,78.03636364,39.45454545,49.79090909,4.327272727,103.6090909,73.76363636,2,37.0
0.038084936,0.208647557,0.282727273,0.0,727.2727273,13.40909091,75.76363636,45.81818182,51.57272727,4.627272727,110.8727273,73.87272727,2,35.0
0.042205788,0.198737621,0.278181818,0.0,724.4545455,14.22727273,75.66363636,49.36363636,53.2,4.445454545,106.6818182,73.62727273,2,39.0
0.044840062,0.24520712,0.272727273,0.008181818,700.0,13.67272727,78.61818182,43.54545455,51.60909091,3.718181818,89.40909091,73.88181818,2,42.0
0.042915522,0.243421222,0.295454545,0.0,681.9090909,11.21818182,82.87272727,31.72727273,45.76363636,3.972727273,95.50909091,74.7,2,40.0
0.042200896,0.206577814,0.300909091,0.008181818,694.0,12.98181818,83.78181818,35.45454545,50.41818182,4.372727273,104.9181818,75.56363636,2,39.0
0.03619194,0.177986495,0.291818182,0.0,699.4545455,14.72727273,79.00909091,46.54545455,53.62727273,5.190909091,124.7909091,75.83636364,2,34.0
0.036785196,0.150718241,0.274545455,0.0,691.9090909,15.19090909,74.58181818,54.36363636,54.51818182,5.318181818,127.8,75.45454545,2,34.0
0.037245317,0.16543355,0.260909091,0.002727273,679.6363636,14.78181818,73.29090909,55.0,54.25454545,4.690909091,112.6909091,75.04545455,2,34.0
0.036159639,0.17753955,0.255454545,0.0,686.7272727,14.73636364,73.58181818,54.27272727,54.28181818,4.363636364,104.5181818,74.67272727,2,33.0
0.03458541,0.186582792,0.255454545,0.0,693.5454545,15.05454545,73.58181818,55.09090909,55.1,4.054545455,97.61818182,74.56363636,2,32.0
0.033538507,0.186612862,0.27,0.0,708.0909091,14.05454545,75.18181818,49.90909091,52.50909091,4.154545455,99.54545455,74.69090909,2,31.0
0.031044776,0.17692701,0.287272727,0.0,711.0909091,13.61818182,75.54545455,48.63636364,51.77272727,4.790909091,114.9818182,74.87272727,2,29.0
0.031231343,0.183778135,0.266363636,0.0,693.5454545,15.54545455,74.81818182,54.72727273,56.25454545,4.327272727,103.6818182,74.71818182,2,29.0
0.032912424,0.194297386,0.256363636,0.0,677.3636364,15.76363636,74.03636364,56.90909091,56.59090909,4.345454545,104.1454545,74.70909091,2,30.0
0.031728829,0.16793657,0.243636364,0.0,659.6363636,14.84545455,70.9,60.27272727,54.54545455,4.854545455,116.6363636,74.32727273,2,29.0
0.033574277,0.15258135,0.230909091,0.0,614.7272727,14.0,69.90909091,58.45454545,52.75454545,4.481818182,107.9454545,73.78181818,2,31.0
0.034932087,0.167306796,0.236363636,0.0,653.0,14.71818182,71.15454545,58.54545455,54.47272727,3.990909091,95.49090909,73.52727273,2,32.0
0.037906269,0.183408682,0.247272727,0.0,683.0,15.05454545,72.85454545,56.54545455,55.13636364,3.763636364,90.5,73.86363636,2,35.0
0.034353731,0.197007074,0.255454545,0.0,684.9090909,14.3,74.40909091,51.54545455,53.61818182,3.7,88.98181818,74.28181818,2,32.0
0.030796716,0.202503215,0.253636364,0.0,682.5454545,14.48181818,73.94545455,53.0,54.00909091,3.9,93.30909091,74.51818182,2,29.0
0.032309009,0.203287055,0.255454545,0.0,692.0,14.60909091,73.56363636,54.27272727,54.4,3.681818182,88.48181818,74.43636364,2,30.0
0.03512597,0.214901608,0.257272727,0.0,698.0,14.77272727,74.46363636,53.54545455,54.60909091,3.672727273,87.92727273,74.51818182,2,33.0
0.034228395,0.240147667,0.267272727,0.0,680.5454545,13.68181818,77.35454545,45.36363636,52.29090909,3.745454545,90.22727273,74.62727273,2,32.0
0.036195441,0.303611475,0.281818182,0.0,681.7272727,12.00909091,81.41818182,35.27272727,48.14545455,3.990909091,95.55454545,75.10909091,2,34.0
0.034990149,0.250249129,0.283636364,0.0,699.1818182,12.97272727,79.77272727,39.63636364,50.54545455,4.263636364,101.8090909,75.22727273,2,32.0
0.035139222,0.208367133,0.279090909,0.0,681.6363636,14.68181818,77.95454545,48.0,53.90909091,4.763636364,114.3818182,74.48,2,33.0
0.036659403,0.211141115,0.277272727,0.0,676.6363636,15.56363636,78.28181818,54.2,56.31,4.909090909,117.2909091,74.34,2,34.0
0.034936937,0.181690526,0.248181818,0.0,624.4545455,17.07272727,74.46363636,61.09090909,58.69090909,5.190909091,124.4363636,73.96,2,32.0
0.035718507,0.152874913,0.23,0.0,590.0909091,16.72727273,72.04545455,64.0,58.24545455,5.327272727,127.8090909,73.62,2,33.0
0.035108408,0.152268771,0.218181818,0.0,576.9090909,15.48181818,70.47272727,61.54545455,56.08181818,4.836363636,115.7363636,74.21818182,2,33.0
0.03427194,0.193836013,0.244545455,0.0,671.1818182,14.83636364,71.81818182,57.09090909,54.87272727,4.127272727,98.85454545,73.71818182,2,32.0
0.031545075,0.216685531,0.25,0.0,661.5454545,14.55454545,73.81818182,52.54545455,54.31818182,3.927272727,94.10909091,73.94545455,2,29.0
0.03146,0.188273312,0.251818182,0.0,667.2727273,14.71818182,75.01818182,51.90909091,54.54545455,3.672727273,88.3,74.38181818,2,29.0
0.029744776,0.201125402,0.257272727,0.0,673.8181818,13.85454545,74.46363636,50.36363636,52.67272727,4.045454545,96.83636364,74.35454545,2,28.0
0.028900302,0.225659416,0.262727273,0.0,684.4545455,12.24545455,74.22727273,45.45454545,48.64545455,4.027272727,96.50909091,73.90909091,2,27.0
0.031069578,0.282338961,0.264545455,0.0,649.2727273,11.61818182,77.90909091,38.27272727,47.6,3.845454545,92.5,73.82727273,2,29.0
